track_id	BBtrack_name3480	track_artist	track_popularity	track_album_id	track_album_name	track_album_release_date	playlist_name	playlist_id	danceability-energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	rap	rock	r&b
3cjPSKlHrekNwiE1fZybZ5	Straight to Hell	Ozzy Osbourne	66	3cjPSKlHrekNwiE1fZybZ5	Straight to Hell	2019-11-22	Rock Hard	3cjPSKlHrekNwiE1fZybZ5	0.436_0.761	8	-2.43	1	0.0506	0.00127	0.00403	0.173	0.282	142.027	225027	NA	hard rock	NA
63Qk21b9uUm3jgNVfRckg1	FYI	THE HARA	43	63Qk21b9uUm3jgNVfRckg1	FYI	2019-12-13	Rock Hard	63Qk21b9uUm3jgNVfRckg1	0.393_0.847	8	-5.96	1	0.0589	0.0336	0.00462	0.312	0.44	90.861	212500	NA	hard rock	NA
7727SnLGNGvHlfhyj9Xj0c	Her Eyes	Fame on Fire	53	7727SnLGNGvHlfhyj9Xj0c	Her Eyes	2019-12-05	Rock Hard	7727SnLGNGvHlfhyj9Xj0c	0.479_0.992	0	-3.323	1	0.0597	0.00192	0	0.343	0.362	154.967	195009	NA	hard rock	NA
3zXXm2D9Vh4jven3HNcDW8	Crossfire	Otherwise	46	3zXXm2D9Vh4jven3HNcDW8	Defy	2019-11-08	Rock Hard	3zXXm2D9Vh4jven3HNcDW8	0.428_0.911	11	-5.336	1R	0.122	6.35e-05	2.21e-06	0.415	0.312	180.107	220240	NA	hard rock	NA
6UsNqIqCC9WIDdg9Xxxv84	Trial By Fire	Saul	48	6UsNqIqCC9WIDdg9Xxxv84	Trial By Fire	2019-11-15	Rock Hard	6UsNqIqCC9WIDdg9Xxxv84	0.417_0.95	1	-3.478	1	0.145	2.14e-05	0.493	0.305	0.572	192.118	211000	NA	hard rock	NA
3Ksb0Eq6OmtmYuraqpsijU	Yuve Yuve Yu (feat. From Ashes to New)	The HU	56	3Ksb0Eq6OmtmYuraqpsijU	Yuve Yuve Yu (feat. From Ashes to New)	2019-10-04	Rock Hard	3Ksb0Eq6OmtmYuraqpsijU	0.552_0.971	10	-4.756	0R	0.0646	0.0101	0.00563	0.164	0.523	132.009	253864	NA	hard rock	NA
6nMNpGl4VvMhtYigbbOmBu	Leave It All Behind	Sleeping With Sirens	62	6nMNpGl4VvMhtYigbbOmBu	Leave It All Behind	2019-06-19	Rock Hard	6nMNpGl4VvMhtYigbbOmBu	0.555_0.925	2	-4.008	0R	0.121	0.00402	0.000345	0.122	0.308	97.495	198248	NA	hard rock	NA
1mQaehT2IA8PAb6drI1RNB	Right Now	Fire From The Gods	58	1mQaehT2IA8PAb6drI1RNB	Right Now	2019-08-30	Rock Hard	1mQaehT2IA8PAb6drI1RNB	0.494_0.916	1	-4.734	0	0.233	0.00112	4.43e-06	0.0996	0.433	89.468	225026	NA	hard rock	NA
7c8vaoaPChZNEFEPWoAQ4i	The Offering	Sleep Token	2	7c8vaoaPChZNEFEPWoAQ4i	The Offering	2019-07-04	Rock Hard	7c8vaoaPChZNEFEPWoAQ4i	0.48_0.861	6	-6.836	1	0.0477	0.00329	0.0559	0.0907	0.377	135.055	349653	NA	hard rock	NA
7m3GcIhH7holai6lVlEKNj	Masochist	Polaris	49	7m3GcIhH7holai6lVlEKNj	Masochist	2019-11-07	Rock Hard	7m3GcIhH7holai6lVlEKNj	0.504_0.933	3	-3.442	0	0.0519	0.000532	2.74e-05	0.071	0.323	120.018	239626	NA	hard rock	NA
1n2ftY1tDVEyf1uFcNjAuN	Beyond The Wave	Of Allies	40	1n2ftY1tDVEyf1uFcNjAuN	Beyond The Wave	2019-08-02	Rock Hard	1n2ftY1tDVEyf1uFcNjAuN	0.48_0.9	6	-6.911	1	0.0365	2.89e-05	4.38e-06	0.354	0.465	92.596	211051	NA	hard rock	NA
0XRjftXFxSo0ZEC0ZdSxWQ	ATTENTION ATTENTION	Shinedown	56	0XRjftXFxSo0ZEC0ZdSxWQ	ATTENTION ATTENTION	2018-05-04	Rock Hard	0XRjftXFxSo0ZEC0ZdSxWQ	0.524_0.975	7	-2.914	1	0.0629	0.000443	0.296	0.877	0.58	160.03	230520	NA	hard rock	NA
5CxHzMIN3ZOH8f18RdNYwO	MANIFEST	STARSET	24	5CxHzMIN3ZOH8f18RdNYwO	MANIFEST	2019-08-15	Rock Hard	5CxHzMIN3ZOH8f18RdNYwO	0.531_0.874	8	-5.939	1	0.0524	0.000191	6.35e-05	0.256	0.489	147.948	267239	NA	hard rock	NA
4aeS8uzdE2lHU6sGpwWTjH	Hate Conquers All	Anti-Flag	54	4aeS8uzdE2lHU6sGpwWTjH	Hate Conquers All	2019-10-25	Rock Hard	4aeS8uzdE2lHU6sGpwWTjH	0.582_0.945	11	-5.95	0	0.089	0.00016	0	0.668	0.389	123.041	166893	NA	hard rock	NA
0Mw4XuHVUyFuf3qRJ3AU1h	KINGDOM	FEVER 333	50	0Mw4XuHVUyFuf3qRJ3AU1h	KINGDOM	2019-11-04	Rock Hard	0Mw4XuHVUyFuf3qRJ3AU1h	0.57_0.714	1	-5.245	0	0.144	0.000159	0.0011	0.264	0.601	95.051	205737	NA	hard rock	NA
7n9PZGuun1TU7YqecBsK4x	Empire	Hollywood Undead	60	7n9PZGuun1TU7YqecBsK4x	Empire / Time Bomb / Already Dead	2020-01-10	Rock Hard	7n9PZGuun1TU7YqecBsK4x	0.57_0.814	8	-4.592	1	0.0491	0.00144	3.22e-06	0.226	0.412	87.466	239262	NA	hard rock	NA
0zEKOcdfzNkvW1OFnazAQO	sugar honey ice & tea - Edit	Bring Me The Horizon	55	0zEKOcdfzNkvW1OFnazAQO	sugar honey ice & tea (Edit)	2019-07-26	Rock Hard	0zEKOcdfzNkvW1OFnazAQO	0.446_0.917	0	-3.765	0	0.0513	7.53e-05	0.0039	0.247	0.685	147.171	215712	NA	hard rock	NA
6x9YqifhoOc10bPCB6ABRs	Drop the Hammer	Rev Theory	42	6x9YqifhoOc10bPCB6ABRs	Drop the Hammer	2019-10-08	Rock Hard	6x9YqifhoOc10bPCB6ABRs	0.424_0.946	4	-3.633	0	0.148	4e-05	0.289	0.0619	0.425	164.967	189273	NA	hard rock	NA
4pbids8jHfPl0HW8XMhOgQ	Upside Down	Bonesteel	40	4pbids8jHfPl0HW8XMhOgQ	Upside Down	2019-11-08	Rock Hard	4pbids8jHfPl0HW8XMhOgQ	0.443_0.973	1	-4.293	0	0.0668	2.6e-05	6.48e-06	0.238	0.394	140.018	213000	NA	hard rock	NA
2wJJNgD6GrKoQ435VxTRv6	MAYDAY (feat. Ryo from Crystal Lake)	coldrain	63	2wJJNgD6GrKoQ435VxTRv6	THE SIDE EFFECTS	2019-08-28	Rock Hard	2wJJNgD6GrKoQ435VxTRv6	0.522_0.97	10	-4.576	0	0.209	5.53e-05	0	0.246	0.488	121.054	227012	NA	hard rock	NA
6AyvMqZpBNwxn1bG99as1v	Black Flag Army	HELLYEAH	44	6AyvMqZpBNwxn1bG99as1v	Black Flag Army	2019-09-13	Rock Hard	6AyvMqZpBNwxn1bG99as1v	0.542_0.987	7	-3.673	1	0.102	0.000925	0	0.115	0.27	139.962	191479	NA	hard rock	NA
2r9IVJY3OIDb64lplJJ8mY	Lifted	Otherwise	46	2r9IVJY3OIDb64lplJJ8mY	Lifted	2019-09-05	Rock Hard	2r9IVJY3OIDb64lplJJ8mY	0.631_0.781	0	-5.193	1	0.0391	0.000373	1.6e-06	0.111	0.698	90.032	176760	NA	hard rock	NA
65nxwwEt3wwNv5hFqUQWph	Tapping Out	Issues	50	65nxwwEt3wwNv5hFqUQWph	Tapping Out	2019-05-03	Rock Hard	65nxwwEt3wwNv5hFqUQWph	0.449_0.973	7	-4.609	1	0.184	0.0162	1.63e-06	0.0828	0.366	195.97	217944	NA	hard rock	NA
61oG7DvhBOvdXBALpVY9VG	W W Y D F	Zero 9:36	11	61oG7DvhBOvdXBALpVY9VG	W W Y D F	2019-03-22	Rock Hard	61oG7DvhBOvdXBALpVY9VG	0.359_0.889	2	-4.238	0	0.0517	0.000355	0.00324	0.0577	0.469	94.059	180000	NA	hard rock	NA
2nrfQsRZEIkUUPGNZQgS3c	Tear It Down	Mammoth Mammoth	17	2nrfQsRZEIkUUPGNZQgS3c	Tear It Down	2019-10-11	Rock Hard	2nrfQsRZEIkUUPGNZQgS3c	0.277_0.693	1	-12.805	1	0.0421	1.47e-06	0.746	0.0479	0.102	144.596	245034	NA	hard rock	NA
4KTgD62vgozCfk2Inbo9fm	Brand New Numb	Motionless In White	5	4KTgD62vgozCfk2Inbo9fm	Brand New Numb/Disguise	2019-04-17	Rock Hard	4KTgD62vgozCfk2Inbo9fm	0.566_0.886	0	-3.63	1	0.0902	0.000348	0	0.494	0.619	130.066	222461	NA	hard rock	NA
4OLNZ3wmdoMpAjlIXsEEBV	Tear You Down	Clawfinger	42	4OLNZ3wmdoMpAjlIXsEEBV	Tear You Down	2019-10-04	Rock Hard	4OLNZ3wmdoMpAjlIXsEEBV	0.432_0.831	1	-7.24	1	0.0616	2.72e-05	0.00841	0.296	0.247	196.018	174079	NA	hard rock	NA
7MUApcEEkcIQ2iufufk2Xw	From The Ashes	Red	46	7MUApcEEkcIQ2iufufk2Xw	From The Ashes	2019-08-02	Rock Hard	7MUApcEEkcIQ2iufufk2Xw	0.293_0.856	11	-7	0	0.0873	0.000167	0.0497	0.0932	0.051	95.04	323500	NA	hard rock	NA
2KJwci3DPtYbfg7pxczvWf	You Never Know	Beartooth	60	2KJwci3DPtYbfg7pxczvWf	Disease	2018-09-28	Rock Hard	2KJwci3DPtYbfg7pxczvWf	0.467_0.944	6	-4.202	0	0.0771	0.000541	0.000916	0.457	0.566	155.033	183438	NA	hard rock	NA
2XAjNdO20yRaXSGARd6fCw	Chemical	The Devil Wears Prada	47	2XAjNdO20yRaXSGARd6fCw	Chemical	2019-09-27	Rock Hard	2XAjNdO20yRaXSGARd6fCw	0.526_0.789	5	-7.342	0	0.0333	0.0022	0.0175	0.085	0.209	74.995	230142	NA	hard rock	NA
4x241uAmPrxKZdCZKt2r5t	Out For Blood	Sum 41	57	4x241uAmPrxKZdCZKt2r5t	Out For Blood	2019-04-24	Rock Hard	4x241uAmPrxKZdCZKt2r5t	0.553_0.868	6	-4.186	0R	0.048	7.35e-05	0.0359	0.0934	0.5	140.047	216571	NA	hard rock	NA
2gYCaUsqrnBOt7DymQCY6d	Legendary	Skillet	14	2gYCaUsqrnBOt7DymQCY6d	Legendary	2019-05-08	Rock Hard	2gYCaUsqrnBOt7DymQCY6d	0.548_0.924	11	-4.48	0	0.0689	0.00033	1.42e-05	0.162	0.242	124.031	244538	NA	hard rock	NA
3k1vdqn4iv8hRhIZeVRNpJ	Light in Life	Silvera	41	3k1vdqn4iv8hRhIZeVRNpJ	Light in Life	2019-06-28	Rock Hard	3k1vdqn4iv8hRhIZeVRNpJ	0.512_0.872	2	-8.089	0	0.0556	1.52e-05	0.00793	0.246	0.531	114.925	241493	NA	hard rock	NA
6Mf8ozEDo35UcgKgKajrBY	Come Around	Papa Roach	63	6Mf8ozEDo35UcgKgKajrBY	Who Do You Trust?	2019-01-18	Rock Hard	6Mf8ozEDo35UcgKgKajrBY	0.431_0.903	2	-5.462	1R	0.125	0.0555	0.00217	0.0883	0.133	186.036	210962	NA	hard rock	NA
2MrmBl3qmsA26YPvaiSvmW	Bloodline	Northlane	47	2MrmBl3qmsA26YPvaiSvmW	Bloodline	2019-04-30	Rock Hard	2MrmBl3qmsA26YPvaiSvmW	0.524_0.973	3	-5.784	0	0.118	0.000108	0.259	0.158	0.367	97.462	205547	NA	hard rock	NA
3VyTSj0Ub87UrSOfVNmzpD	Stay Ready	Adelitas Way	46	3VyTSj0Ub87UrSOfVNmzpD	Stay Ready	2019-09-27	Rock Hard	3VyTSj0Ub87UrSOfVNmzpD	0.483_0.887	7	-2.139	1R	0.0447	0.000379	5.57e-05	0.0563	0.406	91.02	193744	NA	hard rock	NA
7rGN3oqzCpG2mLcwoPwDQm	Letting You Go	Bullet For My Valentine	62	7rGN3oqzCpG2mLcwoPwDQm	Gravity	2018-06-29	Rock Hard	7rGN3oqzCpG2mLcwoPwDQm	0.459_0.903	5	-4.649	0	0.0673	0.00877	0	0.168	0.364	76.185	223655	NA	hard rock	NA
7DtaoVCnStRPqC1bs3xZ1Y	Empty	American Sin	43	7DtaoVCnStRPqC1bs3xZ1Y	American Sin	2019-03-22	Rock Hard	7DtaoVCnStRPqC1bs3xZ1Y	0.355_0.925	11	-3.897	0	0.14	0.00117	1.80040451784153	0.108	0.306	169.968	225811	NA	hard rock	NA
1CyXjg13hqTNIJgcNNIzDz	Save Defiance	Mark Morton	39	1CyXjg13hqTNIJgcNNIzDz	Save Defiance	2019-02-22	Rock Hard	1CyXjg13hqTNIJgcNNIzDz	0.355_0.875	7	-5.067	1	0.0572	1.91e-05	2.52e-06	0.0613	0.436	175.156	276979	NA	hard rock	NA
607jKEHXU6EujgA90vKARO	The Leap	Our Last Night	43	607jKEHXU6EujgA90vKARO	The Leap	2019-02-22	Rock Hard	607jKEHXU6EujgA90vKARO	0.516_0.924	11	-6.116	0	0.0816	2e-04	1.11e-06	0.125	0.536	89.973	221848	NA	hard rock	NA
3O4tAyCKMYy1DIosXy1wAv	Never Back Down	Hyro The Hero	45	3O4tAyCKMYy1DIosXy1wAv	Flagged Channel	2018-06-29	Rock Hard	3O4tAyCKMYy1DIosXy1wAv	0.626_0.837	8	-7.259	1	0.0573	0.000423	0	0.183	0.526	128.054	220760	NA	hard rock	NA
05h5rk4vraQoYmce4dor9H	War in the Streets.	After 10	39	05h5rk4vraQoYmce4dor9H	War in the Streets.	2019-02-22	Rock Hard	05h5rk4vraQoYmce4dor9H	0.433_0.849	7	-5.043	1	0.0565	0.00995	0.017	0.145	0.0666	164.143	264640	NA	hard rock	NA
2NToLZNvVaQD3b8ecqiDzh	Crooked Soul - Single Version	Dayseeker	52	2NToLZNvVaQD3b8ecqiDzh	Crooked Soul	2019-04-05	Rock Hard	2NToLZNvVaQD3b8ecqiDzh	0.46_0.975	5	-3.901	0	0.133	0.000145	0	0.105	0.217	128.017	234088	NA	hard rock	NA
4EmokJEqiyqIUPJ8W1MbbW	Awakening	Throw The Fight	46	4EmokJEqiyqIUPJ8W1MbbW	Awakening	2019-01-11	Rock Hard	4EmokJEqiyqIUPJ8W1MbbW	0.406_0.99	1	-2.449	0	0.191	0.00197	0	0.107	0.245	82.883	191027	NA	hard rock	NA
71XANkrvmPFBd0bsFuLpvm	I AM	Toothgrinder	38	71XANkrvmPFBd0bsFuLpvm	I AM	2019-08-23	Rock Hard	71XANkrvmPFBd0bsFuLpvm	0.478_0.887	11	-2.746	1	0.0633	0.000118	0	0.28	0.335	150.18	206560	NA	hard rock	NA
28Mj8V1IVsfHnHhl4RkZq2	The Safety of Disbelief	Light The Torch	54	28Mj8V1IVsfHnHhl4RkZq2	Revival	2018-03-30	Rock Hard	28Mj8V1IVsfHnHhl4RkZq2	0.389_0.972	2	-4.925	1	0.138	2.26e-05	0.0121	0.501	0.19	82.517	213227	NA	hard rock	NA
2aFsfzUuXuxDr4xo8ndfUt	Sound the Alarm	Shallow Side	51	2aFsfzUuXuxDr4xo8ndfUt	Sound the Alarm	2019-02-22	Hard Rock	2aFsfzUuXuxDr4xo8ndfUt	0.468_0.819	8	-3.855	0	0.0459	1.65e-05	4.51e-06	0.0715	0.465	92.009	222733	NA	hard rock	NA
4OBrZqJzkwdDaXoYVfmIw7	Outlaws & Outsiders	Cory Marks	61	4OBrZqJzkwdDaXoYVfmIw7	Outlaws & Outsiders	2019-11-15	Hard Rock	4OBrZqJzkwdDaXoYVfmIw7	0.5_0.866	9	-4.338	1	0.0443	0.0575	0	0.129	0.629	176.189	197235	NA	hard rock	NA
3qXKIZYG9VJaFlyTB8OsAl	Too Much Is Not Enough	Shakra	38	3qXKIZYG9VJaFlyTB8OsAl	Too Much Is Not Enough	2020-01-08	Hard Rock	3qXKIZYG9VJaFlyTB8OsAl	0.603_0.933	6	-4.43	1	0.033	0.000944	0.00316	0.0702	0.618	132.042	221627	NA	hard rock	NA
1OsZJVrWpTUAdoBOMEqjdx	Low Life	Crobot	44	1OsZJVrWpTUAdoBOMEqjdx	Low Life	2019-06-12	Hard Rock	1OsZJVrWpTUAdoBOMEqjdx	0.546_0.911	6	-4.801	1	0.062	8e-04	7.73e-05	0.131	0.757	76.008	216515	NA	hard rock	NA
6eEYGGFfFbtKHCgJM4uh9v	Ordinary Man (feat. Elton John)	Ozzy Osbourne	71	6eEYGGFfFbtKHCgJM4uh9v	Ordinary Man (feat. Elton John)	2020-01-10	Hard Rock	6eEYGGFfFbtKHCgJM4uh9v	0.428_0.599	4	-2.135	1	0.0286	0.0665	9.86e-06	0.137	0.134	125.83	301730	NA	hard rock	NA
6dx5S8zTzRqYulcXGNy0oy	Kill the Lights	Righteous Vendetta	47	6dx5S8zTzRqYulcXGNy0oy	Kill the Lights	2019-09-06	Hard Rock	6dx5S8zTzRqYulcXGNy0oy	0.527_0.973	3	-2.948	0	0.153	0.00121	0	0.335	0.663	144.046	172250	NA	hard rock	NA
3hF0Kw2yIWzG7AOH7FK2If	Crack of Doom (feat. Troy Sanders)	Kvelertak	50	3hF0Kw2yIWzG7AOH7FK2If	Crack of Doom (feat. Troy Sanders)	2020-01-05	Hard Rock	3hF0Kw2yIWzG7AOH7FK2If	0.357_0.977	1	-6.489	0	0.124	1.6e-05	0.892	0.105	0.28	159.81	233929	NA	hard rock	NA
34sgVMGuXsU6J7RFVgmlHJ	Swing It	Phil Campbell	37	34sgVMGuXsU6J7RFVgmlHJ	Swing It	2019-09-20	Hard Rock	34sgVMGuXsU6J7RFVgmlHJ	0.315_0.963	3	-4.907	0	0.111	1.44e-06	0.185	0.0504	0.53	173.98	231035	NA	hard rock	NA
3FF0SMFxv6zHwNzl4WrhtR	We Stand as One	Wishbone Ash	41	3FF0SMFxv6zHwNzl4WrhtR	We Stand as One	2020-01-10	Hard Rock	3FF0SMFxv6zHwNzl4WrhtR	0.49_0.776	9	-7.367	1	0.033	0.000239	0.00911	0.0881	0.709	160.052	255520	NA	hard rock	NA
6PLY5MiCWMiQZrmTQdhRxC	Alive	Silvera	21	6PLY5MiCWMiQZrmTQdhRxC	Alive	2020-01-17	Hard Rock	6PLY5MiCWMiQZrmTQdhRxC	0.496_0.944	5	-7.489	1	0.0519	1.4e-05	1.12e-05	0.0995	0.304	94.962	191040	NA	hard rock	NA
5DkwgbwtvFzj7ITGkaSGxS	Fortunate Son	The Dead Daisies	50	5DkwgbwtvFzj7ITGkaSGxS	Fortunate Son	2019-07-26	Hard Rock	5DkwgbwtvFzj7ITGkaSGxS	0.305_0.864	0	-4.772	1	0.0516	5.35e-06	0	0.344	0.322	141.994	203520	NA	hard rock	NA
6CCkq87g6MxHZ5uCYCqdk1	Too Bad	Rival Sons	54	6CCkq87g6MxHZ5uCYCqdk1	Feral Roots	2019-01-25	Hard Rock	6CCkq87g6MxHZ5uCYCqdk1	0.31_0.858	0	-3.198	0R	0.0367	0.000196	0.00392	0.334	0.247	144.652	284787	NA	hard rock	NA
33W6nFqHIhVCfGLiafK3kr	Mondays	Onlap	40	33W6nFqHIhVCfGLiafK3kr	Mondays	2020-01-10	Hard Rock	33W6nFqHIhVCfGLiafK3kr	0.452_0.972	2	-5.539	0	0.0602	0.000178	0	0.359	0.456	97.039	223995	NA	hard rock	NA
6TIBQ6xqAEbcTDcnXJqgVT	Die Rockin	Whiskey Myers	43	6TIBQ6xqAEbcTDcnXJqgVT	Die Rockin	2019-06-14	Hard Rock	6TIBQ6xqAEbcTDcnXJqgVT	0.509_0.766	9	-4.177	0	0.0373	0.00142	0	0.297	0.707	102.86	204271	NA	hard rock	NA
4SzxBp2OeQ7DTlCPwVSnYk	Sin on Skin	Those Damn Crows	41	4SzxBp2OeQ7DTlCPwVSnYk	Sin on Skin	2019-10-18	Hard Rock	4SzxBp2OeQ7DTlCPwVSnYk	0.446_0.81	1	-7.528	0R	0.0336	0.000315	0.000449	0.125	0.404	152.558	235907	NA	hard rock	NA
2hGEmiZnMqj683DUd11mKS	School of Hard Knocks	Biff Byford	40	2hGEmiZnMqj683DUd11mKS	School of Hard Knocks	2019-12-13	Hard Rock	2hGEmiZnMqj683DUd11mKS	0.473_0.911	9	-3.843	0	0.0748	0.000105	0.145	0.0704	0.386	131.995	261000	NA	hard rock	NA
4ObVlpkFLvycg4mxf7pYan	Missteria	Gotthard	33	4ObVlpkFLvycg4mxf7pYan	Missteria	2020-01-10	Hard Rock	4ObVlpkFLvycg4mxf7pYan	0.559_0.86	10	-6.197	0	0.0469	8.58e-06	0.0159	0.116	0.63	103.136	196200	NA	hard rock	NA
176kpV6izJDVUwkG7GSurq	Where Are You Eden?	Magnum	40	176kpV6izJDVUwkG7GSurq	Where Are You Eden?	2020-01-10	Hard Rock	176kpV6izJDVUwkG7GSurq	0.57_0.894	10	-5.179	0	0.0448	0.00292	0.000299	0.109	0.288	120.035	336453	NA	hard rock	NA
7lzmBLvFqqYuS0LIGSZMxh	Better Off	Cory Marks	48	7lzmBLvFqqYuS0LIGSZMxh	Better Off	2019-12-13	Hard Rock	7lzmBLvFqqYuS0LIGSZMxh	0.388_0.96	4	-2.43	1	0.0715	0.00169	0	0.162	0.607	158.014	197466	NA	hard rock	NA
0aIXTE8LOTPZZtx6woNmAn	Be Cowboy (PBR Anthem)	Black Stone Cherry	41	0aIXTE8LOTPZZtx6woNmAn	Be Cowboy (PBR Anthem)	2019-10-25	Hard Rock	0aIXTE8LOTPZZtx6woNmAn	0.422_0.913	11	-4.658	1R	0.0858	0.00112	4.75e-05	0.256	0.77	164.892	159759	NA	hard rock	NA
25BeGqGFDgTGpAnnDTRFmG	Ain`t Gonna Stop (Until I Stop It)	Supersuckers	34	25BeGqGFDgTGpAnnDTRFmG	Ain`t Gonna Stop (Until I Stop It)	2019-12-13	Hard Rock	25BeGqGFDgTGpAnnDTRFmG	0.36_0.98	9	-2.618	1	0.167	0.00235	0	0.119	0.507	150.006	169802	NA	hard rock	NA
18jRXhmNTcKDldl6PgKvv7	Dislocated	The Wildhearts	42	18jRXhmNTcKDldl6PgKvv7	Dislocated	2019-02-15	Hard Rock	18jRXhmNTcKDldl6PgKvv7	0.243_0.865	8	-6.172	1	0.0584	6.42e-06	0.88	0.408	0.327	101.282	351961	NA	hard rock	NA
6oTpaLzR56np5u2MpbahkK	Reptile	Crashdiet	34	6oTpaLzR56np5u2MpbahkK	Reptile	2019-01-25	Hard Rock	6oTpaLzR56np5u2MpbahkK	0.502_0.952	2	-5.527	1	0.0997	0.000272	7.73003374105319	0.521	0.351	136.091	204874	NA	hard rock	NA
4V0dhrqmMPQ8NQOgQ1EOYh	Blackened Eyes	Hank von Hell	39	4V0dhrqmMPQ8NQOgQ1EOYh	Blackened Eyes	2019-11-29	Hard Rock	4V0dhrqmMPQ8NQOgQ1EOYh	0.514_0.905	2	-5.315	0	0.0384	2.26e-05	6.38809127251152	0.272	0.37	127.028	208736	NA	hard rock	NA
7yqidL1A0Pz68SvDCNE0Vg	Righteous Days	The Dead Daisies	38	7yqidL1A0Pz68SvDCNE0Vg	Righteous Days	2019-10-04	Hard Rock	7yqidL1A0Pz68SvDCNE0Vg	0.569_0.833	9	-6.404	1	0.0498	0.00197	0.016	0.192	0.604	121.992	218823	NA	hard rock	NA
2y4Q50w1Q43pVp01ZUMK75	Insanity	Quiet Riot	37	2y4Q50w1Q43pVp01ZUMK75	Hollywood Cowboys	2019-11-08	Hard Rock	2y4Q50w1Q43pVp01ZUMK75	0.351_0.988	9	-2.288	1	0.165	0.000715	0.107	0.593	0.279	123.233	283295	NA	hard rock	NA
58HEA9tUNHri5ZI690qxlt	This Is Our City	Airbourne	46	58HEA9tUNHri5ZI690qxlt	Boneshaker	2019-10-25	Hard Rock	58HEA9tUNHri5ZI690qxlt	0.247_0.931	9	-2.811	1	0.0762	0.333	0.0758	0.322	0.407	83.726	185285	NA	hard rock	NA
3IsUyAWHrvSA9bZJTROLoZ	When the Heartache Has Gone	Revolution Saints	38	3IsUyAWHrvSA9bZJTROLoZ	When the Heartache Has Gone	2019-11-04	Hard Rock	3IsUyAWHrvSA9bZJTROLoZ	0.347_0.875	2	-7.997	1	0.0454	0.000374	5.08e-06	0.315	0.48	168.039	280904	NA	hard rock	NA
11uhroUNVpmyKCqd6gXBtn	In the Shadows	Bombus	35	11uhroUNVpmyKCqd6gXBtn	In the Shadows	2019-11-08	Hard Rock	11uhroUNVpmyKCqd6gXBtn	0.414_0.949	5	-5.427	1	0.0491	1.13e-05	0.00373	0.0958	0.119	129.988	266703	NA	hard rock	NA
6dG6mKSZnt9pvKlbP5BFsv	White Lines	Tygers Of Pan Tang	38	6dG6mKSZnt9pvKlbP5BFsv	White Lines	2019-09-27	Hard Rock	6dG6mKSZnt9pvKlbP5BFsv	0.413_0.927	4	-4.713	0	0.0423	1.29e-05	0.0074	0.123	0.43	138.089	261112	NA	hard rock	NA
4kmkRciKhp38X9AA5INybm	Heart Shaped Ashes	Celestial Ruin	37	4kmkRciKhp38X9AA5INybm	Heart Shaped Ashes	2019-11-05	Hard Rock	4kmkRciKhp38X9AA5INybm	0.312_0.832	1	-4.244	0	0.0673	0.000256	0.00191	0.177	0.199	75.707	241680	NA	hard rock	NA
0QRnRlNFMjjJuznhZfz0e7	Here Comes the King	Dirty Shirley	37	0QRnRlNFMjjJuznhZfz0e7	Here Comes the King	2019-10-30	Hard Rock	0QRnRlNFMjjJuznhZfz0e7	0.493_0.901	8	-6.398	1	0.047	0.000367	0.00377	0.0733	0.351	138.999	403506	NA	hard rock	NA
1BPOfdf7EwvZ6NZsiZVB9N	Lead Boots	Mammoth Mammoth	10	1BPOfdf7EwvZ6NZsiZVB9N	Lead Boots	2019-11-05	Hard Rock	1BPOfdf7EwvZ6NZsiZVB9N	0.358_0.612	6	-12.667	1R	0.0399	9.74e-06	0.21	0.135	0.234	118.647	218900	NA	hard rock	NA
3PtVCgZRsZCVfyrPpGdX39	Hail the End of Days	Deaf Rat	33	3PtVCgZRsZCVfyrPpGdX39	Hail the End of Days	2019-09-13	Hard Rock	3PtVCgZRsZCVfyrPpGdX39	0.51_0.956	5	-3.657	0	0.0395	1.48e-05	0	0.347	0.494	100.015	254367	NA	hard rock	NA
0zID6BkLLhlz6QTeHONlEs	PIERREPOINT	Florence Black	34	0zID6BkLLhlz6QTeHONlEs	PIERREPOINT	2019-10-11	Hard Rock	0zID6BkLLhlz6QTeHONlEs	0.563_0.821	10	-8.071	1	0.0445	5.14e-05	2.28e-06	0.0731	0.669	94.038	203617	NA	hard rock	NA
7dnLkrhDNYymXBMiS4ZZjF	Dying Light	Alter Bridge	17	7dnLkrhDNYymXBMiS4ZZjF	Dying Light	2019-10-03	Hard Rock	7dnLkrhDNYymXBMiS4ZZjF	0.368_0.811	6	-5.529	0	0.0518	6.09e-05	0.00216	0.311	0.333	65.385	346793	NA	hard rock	NA
037Mpyr0SSSsiPxu8acXsp	One Way Out	Florence Black	44	037Mpyr0SSSsiPxu8acXsp	ONE WAY OUT	2019-07-05	Hard Rock	037Mpyr0SSSsiPxu8acXsp	0.72_0.748	8	-8.287	1	0.0431	8.83e-05	0.00874	0.0699	0.434	129.974	201769	NA	hard rock	NA
5vJxGkAeihig5jOV5SG0uu	Talk to Me	Sixx:A.M.	42	5vJxGkAeihig5jOV5SG0uu	Talk to Me	2019-09-27	Hard Rock	5vJxGkAeihig5jOV5SG0uu	0.545_0.835	7	-6.799	1	0.0433	0.000367	0.0199	0.0757	0.275	108.039	219795	NA	hard rock	NA
