track_id	ZZtrack_name89	track_artist	track_popularity	track_album_id	track_album_name	track_album_release_date	playlist_name	playlist_id	danceability-energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	rap	rock	latin	r&b
3okPiJwW5nCLpug12sCL4p	All Day and All of the Night	The Kinks	15	3okPiJwW5nCLpug12sCL4p	Kinks (Deluxe Edition)	1964-10-02	Classic Rock Legends	3okPiJwW5nCLpug12sCL4p	0.563_0.915	7	-5.062	1	0.08	0.247	8.46e-05	0.0613	0.71	136.345	142227	NA	classic rock	NA	NA
46QazXxQS0B31CnbRCy8CV	Rock You Like a Hurricane	Scorpions	64	46QazXxQS0B31CnbRCy8CV	Comeblack	2011-11-04	Classic Rock Legends	46QazXxQS0B31CnbRCy8CV	0.587_0.891	11	-3.381	1Q	0.0361	0.000261	0.00454	0.314	0.705	124.005	255573	NA	classic rock	NA	NA
6LR5yuN6XStHDZiusCxqYe	Dead Ringer for Love (with Cher)	Meat Loaf	47	6LR5yuN6XStHDZiusCxqYe	Dead Ringer	1981-09-04	Classic Rock Legends	6LR5yuN6XStHDZiusCxqYe	0.287_0.975	10	-8.732	1	0.0796	0.185	0.00924	0.46	0.441	169.424	260693	NA	classic rock	NA	NA
3qrEG6rQ9Qm72MNWeUKKiU	Wham Bam Shang-A-Lang	Silver	66	3qrEG6rQ9Qm72MNWeUKKiU	Silver	1976	Classic Rock Legends	3qrEG6rQ9Qm72MNWeUKKiU	0.65_0.759	1	-4.932	1	0.0355	0.353	0	0.155	0.943	121.454	212840	NA	classic rock	NA	NA
6K4444NmCw909sumeZS9Ba	Out in the Cold - Recorded at Kemper Arena in Kansas City	Judas Priest	23	6K4444NmCw909sumeZS9Ba	Out in the Cold (Recorded at Kemper Arena in Kansas City)	2017-01-09	Classic Rock Legends	6K4444NmCw909sumeZS9Ba	0.304_0.761	9	-5.97	0Q	0.0455	0.000118	0.284	0.936	0.174	103.541	395440	NA	classic rock	NA	NA
5XcZRgJv3zMhTqCyESjQrF	Poison	Alice Cooper	70	5XcZRgJv3zMhTqCyESjQrF	Trash	1989-07-25	Classic Rock Legends	5XcZRgJv3zMhTqCyESjQrF	0.28_0.908	2	-5.509	0	0.109	0.0327	8.85e-06	0.18	0.26	118.698	270080	NA	classic rock	NA	NA
4yJZP61jBhVTesHBZ0gpQn	Fox on the Run - Single Version	Sweet	36	4yJZP61jBhVTesHBZ0gpQn	Fox on the Run (from the "Guardians of the Galaxy 2" Trailer)	2016-12-16	Classic Rock Legends	4yJZP61jBhVTesHBZ0gpQn	0.481_0.747	4	-6.937	1	0.0364	0.00698	3.23404990285635	0.0646	0.732	127.597	200800	NA	classic rock	NA	NA
2bD9x9kN4wYyVoyckeqlLk	Move Over	Janis Joplin	51	2bD9x9kN4wYyVoyckeqlLk	Pearl (Legacy Edition)	1971-01-11	Classic Rock Legends	2bD9x9kN4wYyVoyckeqlLk	0.708_0.498	0	-10.337	1	0.0529	0.187	0.0115	0.0724	0.919	132.999	223827	NA	classic rock	NA	NA
2f0P7iELCvAlV8j6Z3rGDE	Stranglehold	Ted Nugent	66	2f0P7iELCvAlV8j6Z3rGDE	Ted Nugent	1975	Classic Rock Legends	2f0P7iELCvAlV8j6Z3rGDE	0.484_0.711	2	-7.784	1	0.0331	0.0183	0.173	0.0941	0.49	148.189	503067	NA	classic rock	NA	NA
6O5ukuckMu68CLrU0sN8FW	Hold the Line	TOTO	1	6O5ukuckMu68CLrU0sN8FW	Africa: The Best Of Toto	2009-06-11	Classic Rock Legends	6O5ukuckMu68CLrU0sN8FW	0.493_0.842	6	-6.724	0	0.0569	0.0149	0.0164	0.188	0.805	145.25	236147	NA	classic rock	NA	NA
2ccUQnjjNWT0rsNnsBpsCA	Surrender	Cheap Trick	69	2ccUQnjjNWT0rsNnsBpsCA	Heaven Tonight	1978-04	Classic Rock Legends	2ccUQnjjNWT0rsNnsBpsCA	0.524_0.955	0	-7.081	1	0.0411	0.00717	8.77e-06	0.659	0.869	133.849	253733	NA	classic rock	NA	NA
7990Xs9HQx7FXVIDVPEwj9	Rock And Roll All Nite	KISS	10	7990Xs9HQx7FXVIDVPEwj9	Dressed To Kill (Remastered Version)	1975-03-19	Classic Rock Legends	7990Xs9HQx7FXVIDVPEwj9	0.656_0.931	1	-5.827	1	0.0976	0.046	0	0.0543	0.909	144.747	168733	NA	classic rock	NA	NA
0MnI39P9Dze0PSUjetb8Va	Black Betty	Ram Jam	61	0MnI39P9Dze0PSUjetb8Va	The Dukes Of Hazzard (Music From The Motion Picture)	2005-07-19	Classic Rock Legends	0MnI39P9Dze0PSUjetb8Va	0.486_0.731	11	-8.789	0	0.0924	0.00108	0.0011	0.162	0.831	117.022	235520	NA	classic rock	NA	NA
0wzABO1igQsSy8cQ7dIeHK	Paint It Black	The Rolling Stones	14	0wzABO1igQsSy8cQ7dIeHK	Aftermath (Remastered)	1966-04-15	Classic Rock Legends	0wzABO1igQsSy8cQ7dIeHK	0.482_0.8	11	-9.278	0Q	0.0916	0.0569	0.00223	0.387	0.569	158.81	202267	NA	classic rock	NA	NA
3AhXZa8sUQht0UEdBJgpGc	Like a Rolling Stone	Bob Dylan	71	3AhXZa8sUQht0UEdBJgpGc	Highway 61 Revisited	1965-08-30	Classic Rock Legends	3AhXZa8sUQht0UEdBJgpGc	0.483_0.721	0	-6.836	1	0.032	0.729	0	0.189	0.562	95.261	369600	NA	classic rock	NA	NA
0GTK6TesV108Jj5D3MHsYb	Owner of a Lonely Heart	Yes	69	0GTK6TesV108Jj5D3MHsYb	90125 (Deluxe Version)	1983-06-01	Classic Rock Legends	0GTK6TesV108Jj5D3MHsYb	0.744_0.798	7	-5.981	1	0.0364	0.175	0.00367	0.26	0.89	125.061	268507	NA	classic rock	NA	NA
1eujVQsT9v7ZTtvAkTEdZr	Piece Of My Heart	Janis Joplin	9	1eujVQsT9v7ZTtvAkTEdZr	Janis	1993-11-23	Classic Rock Legends	1eujVQsT9v7ZTtvAkTEdZr	0.429_0.665	4	-9.681	1	0.14	0.406	0.00011	0.409	0.543	160.499	266240	NA	classic rock	NA	NA
371VkfwKiXJxgH5ZPoQNHD	The Joker	Steve Miller Band	19	371VkfwKiXJxgH5ZPoQNHD	The Joker	1973-01-01	Classic Rock Legends	371VkfwKiXJxgH5ZPoQNHD	0.596_0.448	5	-9.616	1Q	0.0396	0.365	5.3e-06	0.206	0.796	83.293	264504	NA	classic rock	NA	NA
3D1Xnj2Q7oh7Vz3RH9fDvC	Nights In White Satin - Single Version	The Moody Blues	60	3D1Xnj2Q7oh7Vz3RH9fDvC	The Very Best Of The Moody Blues	2014-01-01	Classic Rock Legends	3D1Xnj2Q7oh7Vz3RH9fDvC	0.21_0.346	4	-12.069	0	0.0299	0.252	0.336	0.247	0.22	79.026	265627	NA	classic rock	NA	NA
6ToM0uwxtPKo9CMpbPGYvM	Break on Through (To the Other Side)	The Doors	71	6ToM0uwxtPKo9CMpbPGYvM	The Doors	1967-01-04	Classic Rock Legends	6ToM0uwxtPKo9CMpbPGYvM	0.421_0.751	9	-9.584	1	0.0472	0.2	0	0.17	0.789	89.839	145867	NA	classic rock	NA	NA
5WSsTyBvMEFG3ac6JKb9gY	Wind of Change	Scorpions	54	5WSsTyBvMEFG3ac6JKb9gY	Comeblack	2011-11-04	Classic Rock Legends	5WSsTyBvMEFG3ac6JKb9gY	0.491_0.613	0	-5.567	1Q	0.0266	0.00511	0	0.107	0.175	75.907	308867	NA	classic rock	NA	NA
0EFEkt29P7Icr7dO4vN6yk	Walk on the Wild Side	Lou Reed	17	0EFEkt29P7Icr7dO4vN6yk	Transformer	1972-12-01	Classic Rock Legends	0EFEkt29P7Icr7dO4vN6yk	0.564_0.262	0	-19.746	1	0.105	0.652	0.000204	0.0896	0.376	104.5	253960	NA	classic rock	NA	NA
5dRQUolXAVX3BbCiIxmSsf	Your Love	The Outfield	70	5dRQUolXAVX3BbCiIxmSsf	Super Hits	1985	Classic Rock Legends	5dRQUolXAVX3BbCiIxmSsf	0.555_0.757	1	-7.868	0	0.0601	0.103	1.16e-06	0.0631	0.582	129.607	221840	NA	classic rock	NA	NA
7aHRctaQ7vjxVTVmY8OhAA	We Built This City	Starship	27	7aHRctaQ7vjxVTVmY8OhAA	Knee Deep In The Hoopla	1985	Classic Rock Legends	7aHRctaQ7vjxVTVmY8OhAA	0.661_0.908	5	-4.897	1	0.039	0.052	0	0.0708	0.656	144.091	296080	NA	classic rock	NA	NA
5dGVIZ6oc0ScR4ldWGbXSU	Brown Sugar	ZZ Top	42	5dGVIZ6oc0ScR4ldWGbXSU	ZZ Tops First Album	1970	Southern Rock/Classic Rock	5dGVIZ6oc0ScR4ldWGbXSU	0.587_0.413	4	-11.317	0	0.059	0.661	0.0853	0.269	0.548	107.431	324560	NA	classic rock	NA	NA
7bNFkCSO1ofu3uzr6voY7T	Just Got Paid	ZZ Top	52	7bNFkCSO1ofu3uzr6voY7T	Rio Grande Mud	1972	Southern Rock/Classic Rock	7bNFkCSO1ofu3uzr6voY7T	0.567_0.687	9	-10.536	1	0.0435	0.29	0.426	0.121	0.625	99.93	267480	NA	classic rock	NA	NA
4I72mMJwJ3jnnRls1SBxws	Tush	ZZ Top	19	4I72mMJwJ3jnnRls1SBxws	The ZZ Top Sixpack	1987	Southern Rock/Classic Rock	4I72mMJwJ3jnnRls1SBxws	0.546_0.864	7	-7.632	1	0.0393	0.0908	7.17102015500423	0.277	0.863	145.652	137240	NA	classic rock	NA	NA
3T3aWHBbX85hqRPsd8vhJB	Heard It in a Love Song	The Marshall Tucker Band	46	3T3aWHBbX85hqRPsd8vhJB	Where a Country Boy Belongs	2006-01-01	Southern Rock/Classic Rock	3T3aWHBbX85hqRPsd8vhJB	0.552_0.802	2	-7.479	1	0.04	0.164	0.00114	0.13	0.631	152.807	295667	NA	classic rock	NA	NA
4LQ33pNDlSJwKmwXNfupbv	Take the Highway	The Marshall Tucker Band	31	4LQ33pNDlSJwKmwXNfupbv	Greatest Hits	2011-01-01	Southern Rock/Classic Rock	4LQ33pNDlSJwKmwXNfupbv	0.34_0.847	7	-3.57	1Q	0.0381	0.039	0.00178	0.0606	0.522	96.123	371907	NA	classic rock	NA	NA
5qMfl9sJQN2ernHq3kB6mT	Cocaine Habit	Old Crow Medicine Show	37	5qMfl9sJQN2ernHq3kB6mT	Big Iron World	2006-08-29	Southern Rock/Classic Rock	5qMfl9sJQN2ernHq3kB6mT	0.664_0.775	9	-4.601	1	0.207	0.757	2.28e-06	0.0874	0.914	160.724	162707	NA	classic rock	NA	NA
4JwjzS9WFkWlpzGCwh82fn	Atlantic City	The Band	61	4JwjzS9WFkWlpzGCwh82fn	Jericho	1993-11-02	Southern Rock/Classic Rock	4JwjzS9WFkWlpzGCwh82fn	0.648_0.525	9	-9.213	1	0.0241	0.466	1.5e-06	0.165	0.724	98.131	314840	NA	classic rock	NA	NA
1FK6vbNH6Ew6Sid3467GLa	Long Distance Operator - Remastered	The Band	20	1FK6vbNH6Ew6Sid3467GLa	Capitol Rarities 1968-1977 (Remastered)	2015-01-01	Southern Rock/Classic Rock	1FK6vbNH6Ew6Sid3467GLa	0.654_0.711	0	-7.522	1Q	0.0524	0.577	0.00434	0.127	0.879	139.966	238333	NA	classic rock	NA	NA
5GyPVseTXBFhXEOXYaTeXh	Get Up Jake - Stereo Remix/Remastered	The Band	15	5GyPVseTXBFhXEOXYaTeXh	Capitol Rarities 1968-1977 (Remastered)	2015-01-01	Southern Rock/Classic Rock	5GyPVseTXBFhXEOXYaTeXh	0.714_0.62	2	-7.838	1	0.0314	0.536	1.51e-06	0.248	0.899	110.593	137800	NA	classic rock	NA	NA
6K6et6hTnu1IyWAZsyQlYO	Rag Mama Rag - Alternate Vocal Take Rough Mix/Remastered	The Band	14	6K6et6hTnu1IyWAZsyQlYO	Capitol Rarities 1968-1977 (Remastered)	2015-01-01	Southern Rock/Classic Rock	6K6et6hTnu1IyWAZsyQlYO	0.592_0.792	5	-9.094	0	0.0429	0.783	0.0191	0.0685	0.958	91.235	185000	NA	classic rock	NA	NA
2yrRiQtE34zp4EuL9DvrdZ	Jemima Surrender - Early Version/Remastered	The Band	13	2yrRiQtE34zp4EuL9DvrdZ	Capitol Rarities 1968-1977 (Remastered)	2015-01-01	Southern Rock/Classic Rock	2yrRiQtE34zp4EuL9DvrdZ	0.782_0.724	9	-8.309	0	0.0299	0.614	4.66354521010071	0.11	0.963	114.052	228667	NA	classic rock	NA	NA
6FRwDxXsvSasw0y2eDArsz	Sunshine Of Your Love	Cream	73	6FRwDxXsvSasw0y2eDArsz	Disraeli Gears	1967-11-02	Southern Rock/Classic Rock	6FRwDxXsvSasw0y2eDArsz	0.684_0.481	2	-12.59	1	0.0384	0.475	6.57e-05	0.118	0.784	115.078	250000	NA	classic rock	NA	NA
49wUEruAhNTs6rIUJkla9B	College Days	The Great Divide	32	49wUEruAhNTs6rIUJkla9B	Revolutions	1999-04-16	Southern Rock/Classic Rock	49wUEruAhNTs6rIUJkla9B	0.322_0.863	9	-2.863	1	0.0387	0.306	5.73e-05	0.324	0.54	143.441	227067	NA	classic rock	NA	NA
5cowxw11VmCvuGQrRQJCc6	The Highway Song	Free	13	5cowxw11VmCvuGQrRQJCc6	Chronicles	2005-01-01	Southern Rock/Classic Rock	5cowxw11VmCvuGQrRQJCc6	0.501_0.48	0	-12.837	1Q	0.0285	0.497	0.00088	0.0683	0.693	104.715	255307	NA	classic rock	NA	NA
6hu1f1cXSw7OAqhpSQ2zDy	Dazed and Confused	Led Zeppelin	63	6hu1f1cXSw7OAqhpSQ2zDy	Led Zeppelin	1969-01-12	Southern Rock/Classic Rock	6hu1f1cXSw7OAqhpSQ2zDy	0.271_0.553	2	-9.526	1	0.0472	0.044	0.0096	0.0999	0.433	86.762	386373	NA	classic rock	NA	NA
1KDsONFxp3YtnJTaLeWFIi	Layla	Derek & The Dominos	43	1KDsONFxp3YtnJTaLeWFIi	Complete Clapton	2007-10-09	Southern Rock/Classic Rock	1KDsONFxp3YtnJTaLeWFIi	0.405_0.799	5	-6.615	1	0.0635	0.513	0.375	0.221	0.274	113.991	428387	NA	classic rock	NA	NA
58XWGx7KNNkKneHdprcprX	Rock You Like A Hurricane	Scorpions	68	58XWGx7KNNkKneHdprcprX	Love At First Sting	1984-03-27	Classic Rock Retrogamer	58XWGx7KNNkKneHdprcprX	0.482_0.617	4	-12.931	0	0.0458	0.00543	0.000146	0.284	0.718	125.697	252493	NA	classic rock	NA	NA
7hVhRCDV100Jq26NGR7adw	Good Times Roll	The Cars	60	7hVhRCDV100Jq26NGR7adw	The Cars	1978-06-06	Classic Rock Retrogamer	7hVhRCDV100Jq26NGR7adw	0.607_0.662	4	-9.456	1	0.0278	0.0951	8.27e-05	0.125	0.629	107.643	225853	NA	classic rock	NA	NA
5CQ30WqJwcep0pYcV4AMNc	Stairway to Heaven - Remaster	Led Zeppelin	78	5CQ30WqJwcep0pYcV4AMNc	Led Zeppelin IV (Deluxe Edition)	1971-11-08	Classic Rock Retrogamer	5CQ30WqJwcep0pYcV4AMNc	0.338_0.34	9	-12.049	0	0.0339	0.58	0.0032	0.116	0.197	82.433	482830	NA	classic rock	NA	NA
0mtUvL8w3vQiMm93AfnRpO	Welcome to My Nightmare	Alice Cooper	45	0mtUvL8w3vQiMm93AfnRpO	Welcome To My Nightmare	1975	Classic Rock Retrogamer	0mtUvL8w3vQiMm93AfnRpO	0.438_0.717	11	-13.226	0Q	0.05	0.305	0.00122	0.07	0.593	112.408	320640	NA	classic rock	NA	NA
5E89Izp4YhPyNShoxiOJ1u	Rock & Roll Band	Boston	55	5E89Izp4YhPyNShoxiOJ1u	Boston	1976	Classic Rock Retrogamer	5E89Izp4YhPyNShoxiOJ1u	0.487_0.838	4	-6.153	1	0.0433	0.00343	1.55914977574721	0.377	0.655	136.743	180347	NA	classic rock	NA	NA
6L5BZEcZmD6RBJnimzlyKr	Nights In White Satin - Single Version / Mono Mix	The Moody Blues	67	6L5BZEcZmD6RBJnimzlyKr	Days Of Future Passed (Deluxe Version)	1967-11-10	Classic Rock Retrogamer	6L5BZEcZmD6RBJnimzlyKr	0.195_0.483	4	-4.991	0	0.03	0.465	0.497	0.0686	0.173	84.71	269107	NA	classic rock	NA	NA
2nluoJKvE7rTBN7kve8dnr	Spill The Wine	Eric Burdon	51	2nluoJKvE7rTBN7kve8dnr	The Best Of Eric Burdon & War	1976-01-01	Classic Rock Retrogamer	2nluoJKvE7rTBN7kve8dnr	0.845_0.447	2	-11.897	0	0.049	0.47	0	0.0782	0.953	119.453	244307	NA	classic rock	NA	NA
7pu8AhGUxHZSCWTkQ2eb5M	Bad Reputation	Joan Jett & The Blackhearts	63	7pu8AhGUxHZSCWTkQ2eb5M	Bad Reputation (Expanded Edition)	1981-01-23	Classic Rock Retrogamer	7pu8AhGUxHZSCWTkQ2eb5M	0.378_0.974	6	-4.055	1	0.194	0.00192	0.0139	0.0588	0.824	203.715	169187	NA	classic rock	NA	NA
7cdnq45E9aP2XDStHg5vd7	Cherry Bomb	The Runaways	65	7cdnq45E9aP2XDStHg5vd7	The Runaways	1976	Classic Rock Retrogamer	7cdnq45E9aP2XDStHg5vd7	0.501_0.813	11	-8.192	1	0.0639	0.0455	4.75e-05	0.131	0.495	136.59	138707	NA	classic rock	NA	NA
1pH0ZuY6owJ8sao2eZsx7g	I Do The Rock	Tim Curry	30	1pH0ZuY6owJ8sao2eZsx7g	Fearless	1979-01-01	Classic Rock Retrogamer	1pH0ZuY6owJ8sao2eZsx7g	0.811_0.701	0	-10.092	1	0.0335	0.314	0.000318	0.0745	0.922	104.602	281413	NA	classic rock	NA	NA
29SyMC0plk6qw8NMF7lfRL	You Really Got Me - Mono Mix	The Kinks	72	29SyMC0plk6qw8NMF7lfRL	Kinks	1964-10-02	Classic Rock Retrogamer	29SyMC0plk6qw8NMF7lfRL	0.573_0.939	8	-6.441	1	0.0808	0.493	0	0.0994	0.963	137.382	134253	NA	classic rock	NA	NA
632wpQN4nWLEvxUyGZxyLM	Behind Blue Eyes	The Who	52	632wpQN4nWLEvxUyGZxyLM	Whos Next (Expanded Edition)	1971-08-14	Classic Rock Retrogamer	632wpQN4nWLEvxUyGZxyLM	0.412_0.523	2	-10.714	1	0.0335	0.115	7.34e-06	0.314	0.294	128.592	222467	NA	classic rock	NA	NA
3uVmR6oQq0NluVZXkipKHV	Expecting to Fly	Buffalo Springfield	43	3uVmR6oQq0NluVZXkipKHV	Buffalo Springfield Again	1967-10-30	Classic Rock Retrogamer	3uVmR6oQq0NluVZXkipKHV	0.254_0.349	10	-13.283	1	0.0302	0.791	0.326	0.0971	0.125	75.521	224200	NA	classic rock	NA	NA
5WyuRWUcOOhAic0tj9Pl28	Satellite of Love	Lou Reed	61	5WyuRWUcOOhAic0tj9Pl28	Transformer	1972-12-01	Classic Rock Retrogamer	5WyuRWUcOOhAic0tj9Pl28	0.458_0.502	5	-10.186	1	0.0294	0.442	5.51e-06	0.299	0.571	121.861	221120	NA	classic rock	NA	NA
0hnlRgTh80b1emNnM0jmwt	Mannish Boy	Jimi Hendrix	51	0hnlRgTh80b1emNnM0jmwt	Both Sides of the Sky	2018-03-09	Classic Rock Retrogamer	0hnlRgTh80b1emNnM0jmwt	0.568_0.898	8	-8.833	0	0.0862	0.0285	0.0787	0.484	0.833	110.824	301520	NA	classic rock	NA	NA
1BCfh9P3b9ghCYrt3N5Bkp	Gimme Shelter - Mono	The Rolling Stones	36	1BCfh9P3b9ghCYrt3N5Bkp	The Rolling Stones In Mono (Remastered 2016)	1966-01-01	Classic Rock Retrogamer	1BCfh9P3b9ghCYrt3N5Bkp	0.645_0.61	1	-8.572	0	0.0323	0.529	0.0355	0.137	0.496	118.599	271507	NA	classic rock	NA	NA
1CM1wOqD2AIjt2MWd31LV2	Solsbury Hill	Peter Gabriel	60	1CM1wOqD2AIjt2MWd31LV2	Peter Gabriel 1: Car (Remastered Version)	1977-02-25	Classic Rock Retrogamer	1CM1wOqD2AIjt2MWd31LV2	0.683_0.63	11	-8.844	1	0.0296	0.363	0.000873	0.314	0.481	102.457	261440	NA	classic rock	NA	NA
76TpWFiK5YCgw1hy26DWZp	What Is Life	George Harrison	66	76TpWFiK5YCgw1hy26DWZp	All Things Must Pass (Remastered)	1970-11-27	Classic Rock Retrogamer	76TpWFiK5YCgw1hy26DWZp	0.468_0.833	4	-5.847	1	0.0324	0.00654	0.000332	0.326	0.884	131.248	264413	NA	classic rock	NA	NA
1Jmqubf9kGkWeYQXQKImL5	People Are Strange	The Doors	69	1Jmqubf9kGkWeYQXQKImL5	Strange Days	1967-09-25	Classic Rock Retrogamer	1Jmqubf9kGkWeYQXQKImL5	0.699_0.467	4	-8.578	0	0.0375	0.685	0	0.315	0.764	119.287	130173	NA	classic rock	NA	NA
06ku5BBS2HufqSDVkcSR15	Tunnel of Love (Intro: The Carousel Waltz)	Dire Straits	43	06ku5BBS2HufqSDVkcSR15	Making Movies	1980-10-17	Classic Rock Retrogamer	06ku5BBS2HufqSDVkcSR15	0.491_0.686	5	-10.708	1	0.0372	0.245	0.0185	0.281	0.555	137.168	488693	NA	classic rock	NA	NA
69eihm0ByPDKtOnZ2B9mA7	Hot Child In The City - (Pre-Order Exclusive)	Nick Gilder	46	69eihm0ByPDKtOnZ2B9mA7	Hot Child In The City	2001-01-01	Classic Rock Retrogamer	69eihm0ByPDKtOnZ2B9mA7	0.799_0.71	4	-5.099	1	0.0397	0.0367	0.000372	0.12	0.767	110.732	214960	NA	classic rock	NA	NA
5eU8qMd0TpaLqTGDZJaLDs	Need You Tonight	INXS	64	5eU8qMd0TpaLqTGDZJaLDs	Kick	1987	Classic Rock Retrogamer	5eU8qMd0TpaLqTGDZJaLDs	0.801_0.723	10	-4.985	0	0.0689	0.0713	0.154	0.0675	0.883	109.03	180518	NA	classic rock	NA	NA
6iwWFPOSfhH6kArlU52fp0	Give Blood	Pete Townshend	35	6iwWFPOSfhH6kArlU52fp0	White City: A Novel	1985-11-30	Classic Rock Retrogamer	6iwWFPOSfhH6kArlU52fp0	0.508_0.791	8	-11.896	1	0.0486	0.00974	6.87899237261154	0.048	0.411	127.645	346973	NA	classic rock	NA	NA
2TNJMzB30nuEpww7EOx75L	My Old School	Steely Dan	55	2TNJMzB30nuEpww7EOx75L	Countdown To Ecstasy	1973-01-01	Classic Rock Retrogamer	2TNJMzB30nuEpww7EOx75L	0.723_0.647	7	-10.483	1	0.0567	0.257	0.000285	0.0562	0.96	125.016	344907	NA	classic rock	NA	NA
6yl8Es1tCYD9WdSkeVLFw4	You Shook Me All Night Long	AC/DC	72	6yl8Es1tCYD9WdSkeVLFw4	Who Made Who	1986-05-24	Workday: Rock Classics	6yl8Es1tCYD9WdSkeVLFw4	0.529_0.768	7	-5.51	1	0.0566	0.00224	0.000685	0.297	0.769	127.316	210880	NA	classic rock	NA	NA
78Az0Z1vNJgqv9QSB0ULLV	Paint It Black	The Rolling Stones	24	78Az0Z1vNJgqv9QSB0ULLV	Singles 1965-1967	2004-07-12	Workday: Rock Classics	78Az0Z1vNJgqv9QSB0ULLV	0.504_0.845	5	-7.799	0	0.0938	0.0139	0.0419	0.359	0.736	159.508	224133	NA	classic rock	NA	NA
74EV0g12ihUoOUXMprFpZB	Losing My Religion	R.E.M.	23	74EV0g12ihUoOUXMprFpZB	Out Of Time (U.S. Version)	1991-01-01	Workday: Rock Classics	74EV0g12ihUoOUXMprFpZB	0.672_0.841	9	-5.992	0	0.0285	0.0767	0	0.135	0.82	125.437	267733	NA	classic rock	NA	NA
48UPSzbZjgc449aqz8bxox	Californication	Red Hot Chili Peppers	81	48UPSzbZjgc449aqz8bxox	Californication (Deluxe Edition)	1999-06-08	Workday: Rock Classics	48UPSzbZjgc449aqz8bxox	0.592_0.767	9	-2.788	0	0.027	0.0021	0.00165	0.127	0.328	96.483	329733	NA	classic rock	NA	NA
4P5KoWXOxwuobLmHXLMobV	Come As You Are	Nirvana	72	4P5KoWXOxwuobLmHXLMobV	Nevermind (Remastered)	1991-09-26	Workday: Rock Classics	4P5KoWXOxwuobLmHXLMobV	0.5_0.824	4	-5.846	0Q	0.0388	0.00016	0.00161	0.0916	0.539	120.125	218920	NA	classic rock	NA	NA
3bbUkaQYGQHkx1TJi7gPSL	Kryptonite	3 Doors Down	16	3bbUkaQYGQHkx1TJi7gPSL	The Better Life - Deluxe Edition	2007-01-01	Workday: Rock Classics	3bbUkaQYGQHkx1TJi7gPSL	0.547_0.87	11	-5.098	0	0.0286	0.00494	3.48e-05	0.161	0.514	99.014	233827	NA	classic rock	NA	NA
5SnOyuBtyzufoXBAKOdcxD	The Unforgiven	Metallica	15	5SnOyuBtyzufoXBAKOdcxD	Metallica	1991-08-12	Workday: Rock Classics	5SnOyuBtyzufoXBAKOdcxD	0.539_0.597	7	-9.581	1	0.0258	0.0108	0.00552	0.134	0.251	139.444	387133	NA	classic rock	NA	NA
61lqNlVRnWYiR9C7BDJw2l	You Give Love A Bad Name	Bon Jovi	16	61lqNlVRnWYiR9C7BDJw2l	Bon Jovi Greatest Hits	2010-01-01	Workday: Rock Classics	61lqNlVRnWYiR9C7BDJw2l	0.53_0.964	0	-2.571	0	0.0553	0.0528	4.84e-06	0.372	0.823	122.807	223147	NA	classic rock	NA	NA
6wjSNO6uJYlgbbfauyWhiw	Wind Of Change	Scorpions	23	6wjSNO6uJYlgbbfauyWhiw	Crazy World	1990-01-01	Workday: Rock Classics	6wjSNO6uJYlgbbfauyWhiw	0.453_0.543	0	-10.106	1	0.0366	0.297	0	0.0928	0.282	151.362	313227	NA	classic rock	NA	NA
0AJ62x1CXjJf3VW25CeZXa	Stairway To Heaven	Led Zeppelin	0	0AJ62x1CXjJf3VW25CeZXa	Led Zeppelin IV	1971-11-08	Workday: Rock Classics	0AJ62x1CXjJf3VW25CeZXa	0.346_0.335	7	-12.453	1	0.0339	0.575	0.00674	0.185	0.213	84.204	478173	NA	classic rock	NA	NA
6bOTe8T116DNpwp2H6Hxgh	Money For Nothing	Dire Straits	8	6bOTe8T116DNpwp2H6Hxgh	The Best of Dire Straits & Mark Knopfler - Private Investigations (Limited Edition)	2005-11-07	Workday: Rock Classics	6bOTe8T116DNpwp2H6Hxgh	0.644_0.776	7	-6.803	0	0.0376	0.037	0.000107	0.0591	0.604	134.199	504200	NA	classic rock	NA	NA
1gij27s31tFKcTHa8f1u4g	Hard as a Rock	AC/DC	62	1gij27s31tFKcTHa8f1u4g	Ballbreaker	1995-09-22	Workday: Rock Classics	1gij27s31tFKcTHa8f1u4g	0.481_0.724	4	-5.642	1	0.0324	0.0018	0.18	0.11	0.2	116.341	271000	NA	classic rock	NA	NA
6fXseQ4TPa02SRGDf7Hm2p	Black Betty	Ram Jam	39	6fXseQ4TPa02SRGDf7Hm2p	70s 100 Hits	2010-02-26	Workday: Rock Classics	6fXseQ4TPa02SRGDf7Hm2p	0.437_0.822	11	-9.258	0	0.14	0.00679	8.09422457425389	0.141	0.659	117.194	237280	NA	classic rock	NA	NA
5Uf6OfGfz436zAegn1kui6	Sunday Bloody Sunday	U2	9	5Uf6OfGfz436zAegn1kui6	The Best of 1980-1990 & B-Sides	1998-10-01	Workday: Rock Classics	5Uf6OfGfz436zAegn1kui6	0.543_0.964	6	-5.687	1Q	0.0515	0.411	0.00205	0.047	0.777	100.456	279493	NA	classic rock	NA	NA
6hDegaGv8VwBoMhGqoPfxR	Cocaine	Eric Clapton	51	6hDegaGv8VwBoMhGqoPfxR	Classic Eric Clapton	2005-01-01	Workday: Rock Classics	6hDegaGv8VwBoMhGqoPfxR	0.696_0.58	9	-9.716	1	0.0265	0.0744	0.0212	0.32	0.683	105.172	218107	NA	classic rock	NA	NA
