track_id	TTrack_nameff5	track_artist	track_popularity	track_album_id	track_album_name	track_album_release_date	playlist_name	playlist_id	danceability-energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	pop	rap	rock	r&b	edm
0kELB413kQh5WBO2acvnfW	Calientito Boyz	Young Eiby	36	0kELB413kQh5WBO2acvnfW	Calientito Boyz	75-07-12	Trapperz	0kELB413kQh5WBO2acvnfW	0.718_0.529	8	-5.668	1	0.252	0.228	9.16e-06	0.222	0.682	82.594	161000	NA	trap	NA	NA	NA
3dLiBBKbeUIhzGNeuo5JGS	Sin Culpa (feat. DrefQuila)	Duki	69	3dLiBBKbeUIhzGNeuo5JGS	Sin Culpa (feat. DrefQuila)	2018-12-07	Trapperz	3dLiBBKbeUIhzGNeuo5JGS	0.641_0.652	8	-8.575	0	0.264	0.42	1.74e-06	0.094	0.406	175.022	244771	NA	trap	NA	NA	NA
1wdAd6JuFOaFfLbzNXPR0Y	Si No Fue Asi	Midel	55	1wdAd6JuFOaFfLbzNXPR0Y	Si No Fue Asi	75-06-14	Trapperz	1wdAd6JuFOaFfLbzNXPR0Y	0.71_0.798	5	-3.597	0	0.0442	0.193	0	0.209	0.503	126.974	185197	NA	trap	NA	NA	NA
73I8DHgYBcQ2MzvfByHKUd	Tsunami	Bipo Montana	49	73I8DHgYBcQ2MzvfByHKUd	Tsunami	75-06-21	Trapperz	73I8DHgYBcQ2MzvfByHKUd	0.762_0.869	2	-1.009	1	0.0965	0.194	0	0.0798	0.547	86.011	204318	NA	trap	NA	NA	NA
6kIjEtjnuvhGuHPhYW7WhB	Me Despierto	Ecko	48	6kIjEtjnuvhGuHPhYW7WhB	Me Despierto	75-06-07	Trapperz	6kIjEtjnuvhGuHPhYW7WhB	0.818_0.664	9	-4.684	1	0.0463	0.192	0	0.0927	0.729	133.01	185865	NA	trap	NA	NA	NA
4gETXGy39voJGFbvyYJ6gC	Humo en la Trampa	Aleman	67	4gETXGy39voJGFbvyYJ6gC	Humo en la Trampa	75-04-20	Trapperz	4gETXGy39voJGFbvyYJ6gC	0.917_0.536	11	-9.362	0	0.289	0.142	0	0.122	0.657	129.011	258354	NA	trap	NA	NA	NA
1zMiePWukCo5o7LfvmAFfI	Free Life	K-Y-O	37	1zMiePWukCo5o7LfvmAFfI	Free Life	75-07-03	Trapperz	1zMiePWukCo5o7LfvmAFfI	0.769_0.487	1	-9.718	1T	0.276	0.802	0	0.118	0.475	139.901	166286	NA	trap	NA	NA	NA
4qajjURlmtTy1dRrZ3qowl	Sigo Fresh	Fuego	61	4qajjURlmtTy1dRrZ3qowl	Sigo Fresh	75-02-13	Trapperz	4qajjURlmtTy1dRrZ3qowl	0.716_0.562	5	-6.739	0	0.0641	0.477	4.11580435871147	0.0649	0.58	127.053	190253	NA	trap	NA	NA	NA
08fDeQNLTu0bZnT6tRcXUP	Osiris	Matstubs	48	08fDeQNLTu0bZnT6tRcXUP	Destined	2020-01-07	Trap Nation	08fDeQNLTu0bZnT6tRcXUP	0.301_0.626	8	-7.418	0	0.104	0.0693	0.554	0.0895	0.217	82.265	189257	NA	trap	NA	NA	NA
12g7rZrJPk2wvi7UFzgeGR	Eyes Closed	Teri Miko	32	12g7rZrJPk2wvi7UFzgeGR	Eyes Closed	2020-01-16	Trap Nation	12g7rZrJPk2wvi7UFzgeGR	0.399_0.862	8	-4.291	0T	0.417	0.223	4.99e-06	0.383	0.486	149.263	211000	NA	trap	NA	NA	NA
5a2dsl9XD05WBQtSCAkTdF	Disconnected	Lucchii	36	5a2dsl9XD05WBQtSCAkTdF	Disconnected	2020-01-13	Trap Nation	5a2dsl9XD05WBQtSCAkTdF	0.512_0.877	5	-5.548	0	0.574	0.711	0	0.425	0.317	128.224	277500	NA	trap	NA	NA	NA
3daKw0CwgbuSvRkseIMiTK	ANXIETY	KLOUD	42	3daKw0CwgbuSvRkseIMiTK	PRIMAL	2020-01-13	Trap Nation	3daKw0CwgbuSvRkseIMiTK	0.519_0.763	1	-6.275	1	0.0353	0.017	0	0.12	0.105	114.971	221217	NA	trap	NA	NA	NA
3Zk7RiAdIeNoRS4aSDuBA0	Inside	Jagsy	34	3Zk7RiAdIeNoRS4aSDuBA0	Inside	2020-01-15	Trap Nation	3Zk7RiAdIeNoRS4aSDuBA0	0.526_0.912	10	-5.816	0T	0.0848	0.129	5.4882248098962	0.328	0.339	145.043	177103	NA	trap	NA	NA	NA
1EDp2rxkQSznqL2u5H5Z5U	ERROR	KLOUD	53	1EDp2rxkQSznqL2u5H5Z5U	ERROR	75-11-18	Trap Nation	1EDp2rxkQSznqL2u5H5Z5U	0.575_0.825	10	-2.096	0	0.064	0.00468	0.00229	0.14	0.107	116.042	243103	NA	trap	NA	NA	NA
5ATPmYmebwGW0BhUMI1taA	Virtuoso	Sace	42	5ATPmYmebwGW0BhUMI1taA	Virtuoso	75-11-11	Trap Nation	5ATPmYmebwGW0BhUMI1taA	0.455_0.897	2	-3.068	1	0.0883	0.0245	0.649	0.222	0.25	150.004	238681	NA	trap	NA	NA	NA
44nqAv5AJsgNuMoBkgtl1a	Better Times	Psylla	10	44nqAv5AJsgNuMoBkgtl1a	Better Times	2020-01-14	Trap Nation	44nqAv5AJsgNuMoBkgtl1a	0.305_0.683	10	-5.9	0	0.105	0.0478	0.867	0.228	0.326	105.028	247017	NA	trap	NA	NA	NA
57GORlpaqvtmt7KsEup7UU	You Dont Know	Sweeper	35	57GORlpaqvtmt7KsEup7UU	Animate	75-11-22	Trap Nation	57GORlpaqvtmt7KsEup7UU	0.549_0.819	6	-6.068	0	0.051	3.18e-05	4.397382823308	0.0886	0.301	99.99	254400	NA	trap	NA	NA	NA
2lFRdmPzu6MaNf588z5od7	Alone	Klon	31	2lFRdmPzu6MaNf588z5od7	Alone	2020-01-15	Trap Nation	2lFRdmPzu6MaNf588z5od7	0.596_0.712	11	-5.558	0	0.042	0.0977	0	0.328	0.381	149.935	222154	NA	trap	NA	NA	NA
5jaCENu4mOuHJoAyAbVLba	Destined	Matstubs	43	5jaCENu4mOuHJoAyAbVLba	Destined	2020-01-07	Trap Nation	5jaCENu4mOuHJoAyAbVLba	0.5_0.609	1	-8.793	0	0.0945	0.00774	0.00562	0.332	0.15	163.94	216585	NA	trap	NA	NA	NA
4wQSqT7IwKU60WqXs0qLdO	Lies - ATLAST Remix	KLOUD	42	4wQSqT7IwKU60WqXs0qLdO	Lies (Remixes)	75-10-30	Trap Nation	4wQSqT7IwKU60WqXs0qLdO	0.494_0.777	10	-6.716	0T	0.0546	0.00153	5.35e-05	0.123	0.26	92.027	210612	NA	trap	NA	NA	NA
7Iace73p6DR3nzZPmwnjpX	Lava Lamp	Luude	49	7Iace73p6DR3nzZPmwnjpX	Lava Lamp	75-12-16	Trap Nation	7Iace73p6DR3nzZPmwnjpX	0.621_0.889	8	-6.393	1	0.0382	0.0134	0.41	0.15	0.155	125.995	186677	NA	trap	NA	NA	NA
3syzTZ5e8XhloHPecsOoDq	Poison	Coopex	47	3syzTZ5e8XhloHPecsOoDq	Poison	75-12-20	Trap Nation	3syzTZ5e8XhloHPecsOoDq	0.428_0.53	7	-9.295	0	0.0455	0.261	0.000495	0.0934	0.052	155.017	151778	NA	trap	NA	NA	NA
0Czg21zFuXypqp9S76d4TC	different	Jaydon Lewis	39	0Czg21zFuXypqp9S76d4TC	different	2020-01-09	Trap Nation	0Czg21zFuXypqp9S76d4TC	0.892_0.592	5	-9.991	1	0.145	0.391	3.56526888811495	0.0903	0.244	114.968	157049	NA	trap	NA	NA	NA
7yle4EK9gfIin6lQsAjCL9	Oops!... I Did It Again	why mona	52	7yle4EK9gfIin6lQsAjCL9	Oops!... I Did It Again	75-12-13	Trap Nation	7yle4EK9gfIin6lQsAjCL9	0.798_0.664	8	-4.321	0	0.03	0.46	7.37e-06	0.157	0.314	110.025	200727	NA	trap	NA	NA	NA
7t7HQLZMu0E9ljRCmnqkU6	Sacrifice	Hex Cougar	47	7t7HQLZMu0E9ljRCmnqkU6	Sacrifice	75-12-05	Trap Nation	7t7HQLZMu0E9ljRCmnqkU6	0.453_0.616	4	-9.329	0	0.0456	0.0304	0.000105	0.172	0.0397	139.987	227493	NA	trap	NA	NA	NA
48lOCW4IXLIS1h4nzA0tV0	On My Own	BRAN	25	48lOCW4IXLIS1h4nzA0tV0	On My Own	2020-01-17	Trap Nation	48lOCW4IXLIS1h4nzA0tV0	0.522_0.695	11	-5.971	0	0.0499	0.112	0	0.101	0.121	159.778	159000	NA	trap	NA	NA	NA
3bW9ziSoYVMIAB7izmxKSF	Blood Moon	Tarro	51	3bW9ziSoYVMIAB7izmxKSF	Blood Moon	75-11-08	Trap Nation	3bW9ziSoYVMIAB7izmxKSF	0.457_0.67	4	-4.859	0	0.0815	0.276	4.81e-06	0.105	0.267	150.093	201600	NA	trap	NA	NA	NA
03RgUMMhlJNQdKKMpWogIt	Animate	Sweeper	42	03RgUMMhlJNQdKKMpWogIt	Animate	75-11-22	Trap Nation	03RgUMMhlJNQdKKMpWogIt	0.478_0.94	10	-4.912	0	0.0637	0.000245	0.847	0.116	0.273	149.994	284800	NA	trap	NA	NA	NA
5OLFWs2w0Rbujg02HIDmip	All in My Head	xChenda	42	5OLFWs2w0Rbujg02HIDmip	All in My Head	2020-01-08	Trap Nation	5OLFWs2w0Rbujg02HIDmip	0.315_0.77	5	-3.913	0	0.0929	0.454	0	0.122	0.433	140.095	220853	NA	trap	NA	NA	NA
4ZkoVCql1LeggKfufm6PG7	Eclypse	BEATSMASH	38	4ZkoVCql1LeggKfufm6PG7	Eclypse	2020-01-10	Trap Nation	4ZkoVCql1LeggKfufm6PG7	0.367_0.742	5	-5.827	0	0.0352	0.0851	0.804	0.121	0.223	149.937	212000	NA	trap	NA	NA	NA
7lmWLVGB3A8w62J6opghk0	Awake	TWO LANES	42	7lmWLVGB3A8w62J6opghk0	Drifting	75-05-31	Trap Nation	7lmWLVGB3A8w62J6opghk0	0.5_0.586	11	-9.641	0	0.283	0.605	0.0124	0.194	0.172	160.179	160219	NA	trap	NA	NA	NA
35a8WpjqbsqmjHO3BL3W9N	Lies	BEATSMASH	42	35a8WpjqbsqmjHO3BL3W9N	Lies	75-11-20	Trap Nation	35a8WpjqbsqmjHO3BL3W9N	0.505_0.784	8	-4.587	0T	0.0372	0.00541	0.000647	0.0865	0.395	77.452	168774	NA	trap	NA	NA	NA
7gEsNX68VQqSReCmpx4nkL	Dive	Cozmoe	42	7gEsNX68VQqSReCmpx4nkL	Dive	75-12-11	Trap Nation	7gEsNX68VQqSReCmpx4nkL	0.693_0.747	0	-7.469	0	0.058	0.172	0.00325	0.105	0.252	131.986	261818	NA	trap	NA	NA	NA
53OLyqsuHE2Kzhex8FdBQu	Im Fine	William Black	52	53OLyqsuHE2Kzhex8FdBQu	Pages	75-08-22	Trap Nation	53OLyqsuHE2Kzhex8FdBQu	0.662_0.653	2	-6.152	1	0.0526	0.19	2.65e-05	0.117	0.159	137.985	210435	NA	trap	NA	NA	NA
6m0ea8JV7U0pkCV7UAPOL9	Satellite	Cozmoe	40	6m0ea8JV7U0pkCV7UAPOL9	Satellite	75-11-13	Trap Nation	6m0ea8JV7U0pkCV7UAPOL9	0.543_0.58	2	-7.065	1	0.241	0.797	0.784	0.113	0.343	81.738	234146	NA	trap	NA	NA	NA
3NivHilTTTs8SQwp51yG0X	Angst	INZO	53	3NivHilTTTs8SQwp51yG0X	Angst	75-11-21	Trap Nation	3NivHilTTTs8SQwp51yG0X	0.283_0.782	7	-6.243	0T	0.122	0.0189	5.95268539595418	0.0994	0.0807	150.306	202400	NA	trap	NA	NA	NA
2b9l0MfkLgkBIi4Ee8iinZ	Keep Working	Vaski	45	2b9l0MfkLgkBIi4Ee8iinZ	Keep Working	75-12-04	Trap Nation	2b9l0MfkLgkBIi4Ee8iinZ	0.701_0.682	5	-11.993	1	0.205	0.0285	0.00319	0.332	0.267	100.029	211168	NA	trap	NA	NA	NA
0PjIiWo8wKw6frO33VXdOC	Signals	TRY Deny	42	0PjIiWo8wKw6frO33VXdOC	Signals	75-11-11	Trap Nation	0PjIiWo8wKw6frO33VXdOC	0.253_0.72	8	-5.973	1	0.056	0.159	0.0157	0.155	0.132	70.515	214400	NA	trap	NA	NA	NA
5by13EceSIj3JLbSQDvDR0	lift me from the ground - Jaron Remix	San Holo	47	5by13EceSIj3JLbSQDvDR0	album1 (a lot of remixes)	75-12-20	Trap Nation	5by13EceSIj3JLbSQDvDR0	0.541_0.51	11	-4.282	0	0.0644	0.0142	5.73e-05	0.0967	0.226	147.143	250612	NA	trap	NA	NA	NA
5GHYC1l4PPPfL30CoOuCvE	Hurts Like Hell	Evernone	47	5GHYC1l4PPPfL30CoOuCvE	Hurts Like Hell	2020-01-03	Trap Nation	5GHYC1l4PPPfL30CoOuCvE	0.591_0.826	7	-8.347	0T	0.113	0.00569	0.000266	0.0751	0.33	145.029	168828	NA	trap	NA	NA	NA
4IFD94sks6j8Bhc4XXIXnz	Hourglass	Hex Cougar	49	4IFD94sks6j8Bhc4XXIXnz	Hourglass	75-11-14	Trap Nation	4IFD94sks6j8Bhc4XXIXnz	0.545_0.862	2	-4.686	1	0.42	0.0155	0.00319	0.363	0.678	164.93	212637	NA	trap	NA	NA	NA
7GIX1WStJ3Ca9wmlTajYFz	Alive	Snavs	50	7GIX1WStJ3Ca9wmlTajYFz	Alive	75-10-04	Trap Nation	7GIX1WStJ3Ca9wmlTajYFz	0.439_0.546	5	-7.086	0	0.0356	0.157	1.57e-06	0.472	0.166	149.889	183258	NA	trap	NA	NA	NA
39f1irYFzZL2QKcHFe2zFY	Planet Earth	Jinco	49	39f1irYFzZL2QKcHFe2zFY	Planet Earth	75-11-15	Trap Nation	39f1irYFzZL2QKcHFe2zFY	0.564_0.669	9	-2.579	0	0.421	0.3	0.00346	0.127	0.465	150.123	2e+05	NA	trap	NA	NA	NA
29a1MGb3WfxfPUUQl40gYA	Ruins	William Black	44	29a1MGb3WfxfPUUQl40gYA	Pages	75-08-22	Trap Nation	29a1MGb3WfxfPUUQl40gYA	0.444_0.723	5	-6.496	1	0.0467	0.0495	0	0.186	0.241	170.008	243529	NA	trap	NA	NA	NA
7sAJ1vUvwOb6qGx73SOrJC	Mercury	Fytch	48	7sAJ1vUvwOb6qGx73SOrJC	Mercury	75-10-18	Trap Nation	7sAJ1vUvwOb6qGx73SOrJC	0.41_0.814	0	-6.563	0	0.102	0.0129	0.000326	0.0782	0.471	139.939	156643	NA	trap	NA	NA	NA
44AIhFBXRCwSrQD7RQSBoz	Breathe	T-Mass	32	44AIhFBXRCwSrQD7RQSBoz	Breathe	2020-01-17	Trap Nation	44AIhFBXRCwSrQD7RQSBoz	0.513_0.849	1	-3.637	1	0.0617	0.00168	0.346	0.129	0.23	160.061	231269	NA	trap	NA	NA	NA
13UKSWQZOcHltJ7QBiR1Xt	When You Need Me	Silent Child	46	13UKSWQZOcHltJ7QBiR1Xt	When You Need Me	75-11-29	Trap Nation	13UKSWQZOcHltJ7QBiR1Xt	0.452_0.634	1	-5.627	0	0.141	0.495	0	0.143	0.198	80.036	192938	NA	trap	NA	NA	NA
0OVuPydvNK0mYkv9F1379v	Calamity	Psylla	41	0OVuPydvNK0mYkv9F1379v	Calamity	75-11-26	Trap Nation	0OVuPydvNK0mYkv9F1379v	0.594_0.857	0	-6.441	1	0.0423	0.126	0.729	0.111	0.0581	102.882	195449	NA	trap	NA	NA	NA
0mke2MXjPsEipNCtDUu7m6	so sad	Mike Vallas	43	0mke2MXjPsEipNCtDUu7m6	so sad	75-11-01	Trap Nation	0mke2MXjPsEipNCtDUu7m6	0.401_0.308	6	-12.464	1	0.117	0.389	0.0057	0.143	0.205	147.314	169079	NA	trap	NA	NA	NA
380kqOLJFYOciv38ELm3jr	Lost in the Space	Coopex	39	380kqOLJFYOciv38ELm3jr	Lost in the Space	2020-01-10	Trap Nation	380kqOLJFYOciv38ELm3jr	0.582_0.587	0	-6.304	0	0.035	0.265	0	0.0998	0.313	75.026	200187	NA	trap	NA	NA	NA
19UgUdi5wEziJJg239wPYU	Drifting - Tim Schaufert Remix	TWO LANES	43	19UgUdi5wEziJJg239wPYU	Drifting (Remixes)	75-11-22	Trap Nation	19UgUdi5wEziJJg239wPYU	0.611_0.393	9	-13.501	0	0.144	0.292	0.908	0.112	0.167	80.006	189273	NA	trap	NA	NA	NA
0WEgOlUCB9nHPsoD8Ae4Zz	The Voices	dreamEater	48	0WEgOlUCB9nHPsoD8Ae4Zz	The Voices	75-12-13	Trap Nation	0WEgOlUCB9nHPsoD8Ae4Zz	0.411_0.848	5	-3.024	0	0.0404	0.138	4.64e-05	0.0789	0.149	179.963	188000	NA	trap	NA	NA	NA
6GMpuTTdPQSfgLaES3istZ	Go	Uplink	47	6GMpuTTdPQSfgLaES3istZ	Go	75-08-30	Trap Nation	6GMpuTTdPQSfgLaES3istZ	0.495_0.926	1	-3.333	0	0.0556	0.0126	0	0.263	0.523	155.031	176079	NA	trap	NA	NA	NA
5ZV4DlvKZQ6QHbvKWKtnhj	Fallout	The FifthGuys	51	5ZV4DlvKZQ6QHbvKWKtnhj	Fallout	75-11-04	Trap Nation	5ZV4DlvKZQ6QHbvKWKtnhj	0.551_0.622	2	-8.823	1	0.109	0.00805	0.0402	0.703	0.0739	180.165	209485	NA	trap	NA	NA	NA
1cp8YZVfVimXJc2LcaFjK4	Fall Hard	Bruer	45	1cp8YZVfVimXJc2LcaFjK4	Fall Hard	75-10-25	Trap Nation	1cp8YZVfVimXJc2LcaFjK4	0.598_0.665	6	-4.399	0T	0.0908	0.00958	0.0013	0.106	0.183	92.072	211304	NA	trap	NA	NA	NA
1LCG7BBh96DUUV6MuQhFad	Dance Monkey	Coopex	57	1LCG7BBh96DUUV6MuQhFad	Dance Monkey	75-12-23	Trap Nation	1LCG7BBh96DUUV6MuQhFad	0.566_0.767	6	-6.15	0	0.0817	0.106	0	0.0862	0.236	98.111	194707	NA	trap	NA	NA	NA
3DTGSsmqbK9wIkdse6aWfY	Distance	Squired	37	3DTGSsmqbK9wIkdse6aWfY	Distance	75-12-13	Trap Nation	3DTGSsmqbK9wIkdse6aWfY	0.544_0.924	8	-3.094	0	0.0443	0.00154	8.59442382070702	0.136	0.28	160.039	175386	NA	trap	NA	NA	NA
2UXd7o203nuQXQiZRbYCQp	Hole in the Earth	AWAY	46	2UXd7o203nuQXQiZRbYCQp	Hole in the Earth	75-08-15	Trap Nation	2UXd7o203nuQXQiZRbYCQp	0.619_0.697	11	-4.103	0	0.163	0.122	0.00214	0.303	0.523	149.94	256012	NA	trap	NA	NA	NA
1epsUiCmy5UvIIeN5QpKwP	No Escape	2nd Life	49	1epsUiCmy5UvIIeN5QpKwP	No Escape	75-10-11	Trap Nation	1epsUiCmy5UvIIeN5QpKwP	0.526_0.773	2	-7.79	0	0.0513	0.0286	0.02	0.377	0.172	146.055	175966	NA	trap	NA	NA	NA
0OsylRd3BPdrqKcy06am1w	A Little Less Conversation (feat. The Great Escape)	Nebbra	57	0OsylRd3BPdrqKcy06am1w	A Little Less Conversation (feat. The Great Escape)	75-12-06	Trap Nation	0OsylRd3BPdrqKcy06am1w	0.44_0.71	5	-6.093	0	0.131	0.567	0.000196	0.212	0.837	93.147	171474	NA	trap	NA	NA	NA
7rfAUubPk9BrBNFApLJZcy	Lion	Alban Chela	38	7rfAUubPk9BrBNFApLJZcy	Lion	2020-01-10	Trap Nation	7rfAUubPk9BrBNFApLJZcy	0.7_0.702	2	-8.066	1T	0.0336	0.0159	0.666	0.0519	0.129	103.996	191983	NA	trap	NA	NA	NA
75AFr8ZiYTy5hxON1bHlwB	Pull Me In	Inukshuk	42	75AFr8ZiYTy5hxON1bHlwB	Pull Me In	75-10-17	Trap Nation	75AFr8ZiYTy5hxON1bHlwB	0.259_0.76	4	-5.029	1	0.0709	0.0354	0	0.174	0.232	171.777	252000	NA	trap	NA	NA	NA
4ghPCY4RiRSFdkMhZDAwjd	W.Y.L.I.G.	The FifthGuys	49	4ghPCY4RiRSFdkMhZDAwjd	W.Y.L.I.G.	75-09-26	Trap Nation	4ghPCY4RiRSFdkMhZDAwjd	0.709_0.729	1	-7.836	1	0.0337	0.00689	0.000152	0.0938	0.59	129.968	181615	NA	trap	NA	NA	NA
6IzDxUO89KXpmw5Oqt1vcz	Insidious	TRVNSPORTER	36	6IzDxUO89KXpmw5Oqt1vcz	Insidious	2020-01-13	Trap Nation	6IzDxUO89KXpmw5Oqt1vcz	0.521_0.882	4	-5.268	0	0.0455	0.00922	0.634	0.349	0.112	140.028	181875	NA	trap	NA	NA	NA
5G126blI4eRnbpb8PbPSH2	Infected Brain	Levianth	20	5G126blI4eRnbpb8PbPSH2	Infected Brain	2020-01-17	Trap Nation	5G126blI4eRnbpb8PbPSH2	0.301_0.824	9	-5.921	0	0.202	0.0592	0.000951	0.137	0.134	149.737	156817	NA	trap	NA	NA	NA
5IUUqAHVeuy5z1gjcVifJo	Bring You Down	KDrew	45	5IUUqAHVeuy5z1gjcVifJo	Bring You Down	75-11-14	Trap Nation	5IUUqAHVeuy5z1gjcVifJo	0.702_0.801	9	-5.239	0	0.0928	0.336	9.89e-05	0.0934	0.236	127.976	187500	NA	trap	NA	NA	NA
4K9xid96G3YmIvQZXN9SXg	Overthinker	INZO	65	4K9xid96G3YmIvQZXN9SXg	Overthinker	2018-07-23	Trap Nation	4K9xid96G3YmIvQZXN9SXg	0.472_0.605	8	-4.437	1	0.134	0.0311	0.0308	0.101	0.212	128.375	268000	NA	trap	NA	NA	NA
4rCkOvQzY9ho7lZvRViM0O	Lovely	Midsplit	53	4rCkOvQzY9ho7lZvRViM0O	Lovely	75-05-22	Trap Nation	4rCkOvQzY9ho7lZvRViM0O	0.623_0.494	4	-7.521	0	0.0618	0.147	0	0.275	0.26	115.132	187795	NA	trap	NA	NA	NA
0wpTXkivIBjIw9YfmiDLi2	Find You	Badrapper	5	0wpTXkivIBjIw9YfmiDLi2	Find You	75-02-27	Trap Nation	0wpTXkivIBjIw9YfmiDLi2	0.489_0.757	1	-5.229	1	0.066	0.116	0.00327	0.754	0.254	89.944	218667	NA	trap	NA	NA	NA
5jO0lrPKHfhqRl2NcCTiGC	Say It Now	Coopex	47	5jO0lrPKHfhqRl2NcCTiGC	Say It Now	75-12-13	Trap Nation	5jO0lrPKHfhqRl2NcCTiGC	0.553_0.757	3	-6.935	0T	0.0542	0.00209	0.0264	0.279	0.106	150.041	190542	NA	trap	NA	NA	NA
1HtqhI19YOBclfQvyOO9HQ	By My Side	T-Mass	6	1HtqhI19YOBclfQvyOO9HQ	By My Side	75-05-01	Trap Nation	1HtqhI19YOBclfQvyOO9HQ	0.477_0.808	6	-4.517	0	0.0561	0.00765	3.41e-05	0.179	0.262	145.07	234099	NA	trap	NA	NA	NA
6cSFenpNCXimCdnZf16XRU	Fake Love	The FifthGuys	49	6cSFenpNCXimCdnZf16XRU	Fake Love	75-10-11	Trap Nation	6cSFenpNCXimCdnZf16XRU	0.355_0.631	6	-11.155	1	0.0654	0.0115	4.27433422456961	0.0944	0.369	179.766	174171	NA	trap	NA	NA	NA
6U491CbWdIA9xjsMS6LhKp	Eternal	Ericovich	40	6U491CbWdIA9xjsMS6LhKp	Eternal	75-11-08	Trap Nation	6U491CbWdIA9xjsMS6LhKp	0.465_0.826	0	-5.628	0	0.0846	0.0259	0.000709	0.201	0.338	160.052	188984	NA	trap	NA	NA	NA
1s2xUbLU0bcNRWKK04X9NO	The Bottom (feat. Kellin Quinn)	YULTRON	47	1s2xUbLU0bcNRWKK04X9NO	The Bottom (feat. Kellin Quinn)	75-05-24	Trap Nation	1s2xUbLU0bcNRWKK04X9NO	0.562_0.892	6	-3.226	1	0.0497	0.0399	1.06e-05	0.107	0.292	150.049	198400	NA	trap	NA	NA	NA
3QgbEaUUK0sQsDzpqsS1No	Stay Up	Gill Chang	43	3QgbEaUUK0sQsDzpqsS1No	Stay Up	75-11-11	Trap Nation	3QgbEaUUK0sQsDzpqsS1No	0.72_0.823	4	-1.253	0	0.0526	0.394	0	0.144	0.184	119.969	203615	NA	trap	NA	NA	NA
41knNw2OhgF9gouyy1squL	Hard	Noah Neiman	48	41knNw2OhgF9gouyy1squL	Hard	2020-01-08	Trap Nation	41knNw2OhgF9gouyy1squL	0.496_0.797	9	-5.579	1	0.184	0.11	0	0.25	0.384	150.071	170400	NA	trap	NA	NA	NA
3GWomAWy6PxtyzlfqKhTIl	Drifting	TWO LANES	47	3GWomAWy6PxtyzlfqKhTIl	Drifting	75-05-31	Trap Nation	3GWomAWy6PxtyzlfqKhTIl	0.592_0.719	7	-5.781	1	0.0757	0.0206	0.616	0.221	0.207	159.876	187000	NA	trap	NA	NA	NA
5qBcafzXycpvGKiKCfTQjd	Arena	Fabian Mazur	62	5qBcafzXycpvGKiKCfTQjd	Arena	2017-09-18	Trap Nation	5qBcafzXycpvGKiKCfTQjd	0.789_0.83	5	-4.183	0T	0.0751	0.00882	0.00248	0.173	0.443	100.039	206400	NA	trap	NA	NA	NA
3Jz9ElQlyRUxuS1K2kMb6B	Labyrinth	Convex	45	3Jz9ElQlyRUxuS1K2kMb6B	Labyrinth	75-12-20	Trap Nation	3Jz9ElQlyRUxuS1K2kMb6B	0.467_0.615	4	-5.458	0	0.0363	0.0141	0	0.111	0.158	150.17	206198	NA	trap	NA	NA	NA
07bCARhk2dH7hpMHd1DUJe	Damage	Outr3ach	42	07bCARhk2dH7hpMHd1DUJe	Damage	75-11-15	Trap Nation	07bCARhk2dH7hpMHd1DUJe	0.601_0.557	0	-6.409	1	0.0772	0.315	2.33e-06	0.162	0.235	74.986	210000	NA	trap	NA	NA	NA
4fxeVw0mf5eHVvunUtcVZG	What You Promised	Fairlane	47	4fxeVw0mf5eHVvunUtcVZG	What You Promised	75-05-23	Trap Nation	4fxeVw0mf5eHVvunUtcVZG	0.367_0.645	11	-6.432	0	0.0408	0.189	0	0.105	0.0742	149.955	262400	NA	trap	NA	NA	NA
6lvaLDCPjbxhC8EmNVHfIO	Dig	Arrested Youth	55	6lvaLDCPjbxhC8EmNVHfIO	Sobville (Episode I)	75-11-01	Trap Nation	6lvaLDCPjbxhC8EmNVHfIO	0.595_0.928	0	-4.825	1	0.0821	0.0316	0	0.217	0.72	145.068	174780	NA	trap	NA	NA	NA
7qqoKikbfX9KvlVUCY9qKO	Patience	Egzod	44	7qqoKikbfX9KvlVUCY9qKO	Patience	75-08-09	Trap Nation	7qqoKikbfX9KvlVUCY9qKO	0.46_0.903	0	-2.975	0	0.201	0.19	0.000216	0.203	0.557	161.767	171111	NA	trap	NA	NA	NA
4poqovyJtmlKMDnSz6QwsE	The Kid I Used to Know	Arrested Youth	50	4poqovyJtmlKMDnSz6QwsE	Sobville (Episode I)	75-11-01	Trap Nation	4poqovyJtmlKMDnSz6QwsE	0.638_0.776	9	-4.61	1	0.083	0.0731	1.9e-06	0.18	0.267	160.1	145801	NA	trap	NA	NA	NA
3khq8mtUyzJ0PHrHMItjsy	Guerra y Hambre	Midel	49	3khq8mtUyzJ0PHrHMItjsy	Guerra y Hambre	75-11-26	Trapperz Argentina	3khq8mtUyzJ0PHrHMItjsy	0.6_0.799	10	-4.624	0	0.0461	0.282	0	0.0968	0.558	177.079	138462	NA	trap	NA	NA	NA
0qkSoNs7zsJDOhsgORAzEf	Orange Cookies	Joven BTZ	49	0qkSoNs7zsJDOhsgORAzEf	Orange Cookies	75-12-13	Trapperz Argentina	0qkSoNs7zsJDOhsgORAzEf	0.807_0.69	2	-5.491	1	0.0404	0.251	1.07e-06	0.0954	0.144	129.994	177231	NA	trap	NA	NA	NA
